Element Type,Element Index,Element Name,Intact Loading %,Max Loading %,Cause Element,Cause Index,Cause Element Name
trafo,673,Unknown,0.035930690572012425,0.036049332018734184,trafo,976,KNO2102
trafo,605,Unknown,3.899833522241554,3.8998335222374134,line,386,   'Killonan' to  'Kilpaddoge'
trafo,603,Unknown,4.40333714418,4.442166669283938,line,612, 'Bellacorick' to  'Srahnakilly'
trafo,602,Unknown,4.39935652077304,4.438213058010112,line,612, 'Bellacorick' to  'Srahnakilly'
trafo,601,Unknown,7.939687627878265,7.939687627874205,line,190, 'Carrick on S' to    'Flagford' 2
trafo,579,Unknown,20.37514522616977,41.07209667152006,line,96,     'Bandon' to      'Brinny'
trafo,574,Unknown,0.04032697965993263,0.04036619372918223,line,463,  'McDermott' to  'North Quays'
trafo,573,Unknown,0.04032697965993263,0.04036619372918223,line,463,  'McDermott' to  'North Quays'
trafo,527,Unknown,57.138118811687555,57.138118811689345,line,1051,Paddock to Woodland
trafo,526,Unknown,61.62635915907053,61.57457902653481,line,140,     'Cashla' to      'Galway'
trafo,514,Unknown,43.4044234323597,91.26346384406165,trafo,1137, 'Castlefa' 
trafo,513,Unknown,48.4316415989981,98.5009022638377,trafo,512, 'Cookstow' 
trafo,512,Unknown,48.4316415989981,98.5009022638377,trafo,513, 'Cookstow' 
trafo,470,Unknown,4.548286941923276,4.511078566476065,line,136,     'Cashla' to  'Shantallow'
trafo,409,Unknown,0.0399995700890242,0.040000182760393375,line,266,  'Derryiron' to  'Thornsberry'
trafo,408,Unknown,0.040215270032370215,0.040215886007719345,line,266,  'Derryiron' to  'Thornsberry'
trafo,398,Unknown,10.748830842040592,11.749102338198233,line,144,     'Cashla' to      'Tynagh'
trafo,397,Unknown,8.519845478153506,9.307258332730191,line,144,     'Cashla' to      'Tynagh'
trafo,375,Unknown,16.210817438602522,54.9369825633768,line,465, 'Maynooth A' to    'Grfrat T'
trafo,359,Unknown,172.5264700631157,172.999857323047,trafo,1003,GOR2101'
trafo,357,Unknown,0.7069147593382219,5.273854591318998,line,1004, 'Charleville' to    'Test_PV_2'
trafo,352,Unknown,35.478432588079535,40.87417739011781,trafo,351,INC2103'
trafo,351,Unknown,35.56213138596841,41.00446846439324,trafo,984,INC2104'
trafo,312,Unknown,0.2572612938809115,0.26312770380774125,line,969,    'Lislea' to    'Lisdrum'
trafo,289,Unknown,6.474509311716805,7.948749916061218,line,529, 'Shannonbridg' to    'Timoney'
trafo,284,Unknown,17.343620229552485,17.323124985236767,line,268,  'Derryiron' to    'Kinnegad'
trafo,142,Unknown,16.533770278957913,16.622726645902052,line,158,  'Cath_Fall' to     'Clogher'
trafo,128,Unknown,2.0130326356312866,3.7814220253641633,line,552,      'Trien' to       'Trien' 2
trafo,46,Unknown,89.36649056856753,92.36410469949848,line,255,   'Dunstown' to    'Woodland'
trafo,29,Unknown,0.3272016079404193,0.3276547154258057,line,1022,   Coom Green to   'Knockraha'
trafo,28,Unknown,27.48351927838805,29.685182598298038,line,146,     'Cashla' to    'Flagford'
trafo,27,Unknown,2.6531853522298,3.1020093074603827,line,1022,   Coom Green to   'Knockraha'
trafo,26,Unknown,2.6531853522298,3.1020093074603827,line,1022,   Coom Green to   'Knockraha'
trafo,25,Unknown,2.6531853522298,3.1020093074603827,line,1022,   Coom Green to   'Knockraha'
trafo,24,Unknown,2.6531853522298,3.1020093074603827,line,1022,   Coom Green to   'Knockraha'
trafo,23,Unknown,6.65055927335869,10.39858231453323,line,935,Curraghtown to Oriel
trafo,20,Unknown,10.68818644603187,11.702033753386278,line,950,  'Woodhouse' to   'Lyrencarriga'
trafo,13,Unknown,75.86439285352952,76.11298636011605,line,940,   'Rosspile' to     'Wexford'
trafo,12,Unknown,66.20642597757265,66.69985116959994,line,464,Midleton to Lysaghtstown
trafo,11,Unknown,42.30000014056434,42.27910566586613,line,266,  'Derryiron' to  'Thornsberry'
trafo,10,Unknown,99.30018569057638,99.30018569246884,line,530, 'Shannonbridg' to    'Somrst T'
trafo,9,Unknown,58.5011922509714,58.48048155265941,line,340, 'Grange Castl' to      'Nangor' 2
trafo,8,Unknown,48.81676228465018,48.821244792048006,line,372,Knockraha to Lysaghtstown
trafo,7,Unknown,31.672327435739366,31.869838630445063,line,987,     'Meath hill' to  'Millfarm'
trafo,6,Unknown,99.4944383526414,100.03062980790902,line,194, 'Charleville' to      'Mallow'
trafo,4,Unknown,80.42035660326773,80.43304618480163,trafo,1003,GOR2101'
trafo,3,Unknown,72.23788820886004,72.39521527296374,trafo,1003,GOR2101'
trafo,2,Unknown,0.03999911584678943,0.03999911584714676,trafo,1042, 'Finglas-' 
trafo,1,Unknown,0.039805563387680806,0.03980556338796882,line,155, 'Carrigadrohi' to     'Macroom'
trafo,0,Unknown,89.82347753788954,89.92686672542321,line,371,  'Knockraha' to     'Raffeen'
trafo,1330,Unknown,52.94866382693506,53.44987304027573,line,144,     'Cashla' to      'Tynagh'
trafo,1331,Unknown,53.939252540158954,54.17913325947094,line,386,   'Killonan' to  'Kilpaddoge'
trafo,1332,Unknown,53.746020959853254,53.940112211261614,line,371,  'Knockraha' to     'Raffeen'
trafo,1333,Unknown,53.19056578258401,53.20110070027392,line,169,      'Cahir' to        'Doon'
