Bus_ID,Bus_Name,Cum_sOTDF,Avg_sOTDF,Med_sOTDF,Max_sOTDF,Min_sOTDF,Circuit_Involved_max,Scaled_OTDF_Contribution_max,Cont_Loading_x,Percent Reduction_max,Circuit_Involved_min,Scaled_OTDF_Contribution_min,Cont_Loading_y,Percent Reduction_min
1735,Butlerstown,-13.654683760824966,-0.8032166918132333,1.7821115746074927,2.872016074170348,-16.38735359022606,''McDermott' to  'North Quays'',2.872016074170348,131.49792174241549,81.86232936526504,''Cahir' to        'Doon'',-16.38735359022606,140.62618463459307,-842.6668920262993
1736,Belcamp,2.794046563443682,0.17462791021523014,1.3556352587985692,3.0258156359431005,-3.588694795516218,''Ratrussan' to    'Shankill'',3.0258156359431005,111.9120617296248,30.595909450931565,''Maynooth B' to    'Rinawade'',-3.588694795516218,147.90307329116044,-92.98222858322296
1737,Belcamp,2.858071104800003,0.1786294440500002,1.3547458839523674,3.030039402910841,-3.5770972030101764,''Ratrussan' to    'Shankill'',3.030039402910841,111.9120617296248,30.638618593600974,''Maynooth B' to    'Rinawade'',-3.5770972030101764,147.90307329116044,-92.68173771987087
1739,Cloghran,4.81468446476741,0.37036034344364693,2.2522275032597547,4.482814968490107,-7.555419372047758,''Coolnabacky' to  'Portlaoise'',4.482814968490107,174.04345554205617,339.4587886987864,''Blundelstown' to     'Corduff'',-7.555419372047758,133.73709145882745,-339.25136400015515
1740,Bandon,12.693572527723141,0.7933482829826963,2.126686223106635,2.871432143090185,-4.7114813272085945,''McDermott' to  'North Quays'',2.871432143090185,131.49792174241549,81.8456853224824,''Coolnabacky' to  'Portlaoise'',-4.7114813272085945,174.04345554205617,-356.7744275757764
1741,Ballyragget,-39.497730509939245,-2.07882792157575,1.6234461044628365,7.949995177859249,-59.11610116221221,''Maynooth A' to     'Timahoe'',7.949995177859249,115.13766309219635,186.0439503336936,''Coolnabacky' to  'Portlaoise'',-59.11610116221221,174.04345554205617,-4476.535443504725
1742,Blackrock,-322.1340417772795,-21.475602785151967,-2.2133693087383985,2.890719024813079,-128.61989623097804,''Ratrussan' to    'Shankill'',2.890719024813079,111.9120617296248,29.229863340202968,''McDermott' to  'North Quays'',-128.61989623097804,131.49792174241549,-3666.1091150849948
1743,AirtonRoad,2.246822302909204,0.14042639393182524,1.418919690249895,2.8729906610108915,-4.638524051549008,''McDermott' to  'North Quays'',2.8729906610108915,131.49792174241549,1.364870608805478,''Maynooth B' to    'Rinawade'',-4.638524051549008,147.90307329116044,-2.003102968630356
1744,Bellacorick,-78.60171351840636,-4.62363020696508,-5.31703611538301,3.5696480261162695,-11.568003317052076,''Maynooth B' to    'Rinawade'',3.5696480261162695,147.90307329116044,1.7156054417435906,''Flagford' to  'Sliabh Bawn'',-11.568003317052076,126.04702382347412,-7.89259415256535
1745,BarnahelyB,13.043950507415616,0.815246906713476,2.1048659667045144,3.0747807206817526,-4.981043121763483,''Cahir' to        'Doon'',3.0747807206817526,140.62618463459307,158.1106979411637,''Coolnabacky' to  'Portlaoise'',-4.981043121763483,174.04345554205617,-377.1868516669483
1746,Barnahely,15.071457750509282,0.8865563382652519,2.096360788088489,3.652072583738264,-5.086787125541406,''Cahir' to        'Doon'',3.652072583738264,140.62618463459307,187.7960731517191,''Coolnabacky' to  'Portlaoise'',-5.086787125541406,174.04345554205617,-385.1942603346997
1748,Ballydine,-161.94535340647965,-8.996964078137758,1.8958615355395037,3.4816257040361367,-125.40132912940675,''Shannonbridg' to    'Somrst T'',3.4816257040361367,117.38620918972128,54.143516902837206,''Ballydine' to  Mothel',-125.40132912940675,126.0161186247607,-5074.133351003723
1749,Baroda,-46.72177826818552,-2.4590409614834483,2.251327981082162,32.36754417130398,-119.12368394867646,''Coolnabacky' to  'Portlaoise'',32.36754417130398,174.04345554205617,2451.0151355290236,''Baroda' to   'Newbridge'',-119.12368394867646,120.000232745581,-2422.1340111608256
