name,index,hv_bus,lv_bus,sn_mva,vn_hv_kv,vn_lv_kv,vk_percent,vkr_percent,pfe_kw,i0_percent,shift_degree,tap_side,tap_neutral,tap_min,tap_max,tap_step_percent,tap_step_degree,tap_pos,parallel,max_loading_percent,in_service,tap_changer_type
 'Flughlan' ,158,377,368,10,20,0.4,10,0.8,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Meenkeer' ,157,376,369,5,20,0.4,10,0.8,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Meenkeer' ,156,376,77,10,20,0.4,10,0.8,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Sorne_Hi' ,153,364,372,2.5,20,0.4,10,0.8,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cureeny' ,21,125,114,104.6502,20,0.69,10,0.32,3,0.1,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
Ballysumaghan BESS Transformer,1277,1791,1790,250,110,20,9.864210458,0.787342105,22,0.04,150,hv,0,-9,9,1.5,0,0,1,125,TRUE,Ratio
 'Meath Wa' ,437,949,81,21,38,10,6.69832106,0.919438689,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'DUNM_38_' ,434,937,931,15,38,10,6.540759027,0.914390618,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'GRANAGH2' ,55,188,192,15,38,10,6.540759027,0.914390618,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'GRANAGH1' ,54,188,192,15,38,10,6.540759027,0.914390618,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Knockalo' ,1072,1666,965,31.5,110,20,6,1.206,14,0.07,150,hv,0,-9,9,1.5,0,0,1,125,TRUE,Ratio
 'KILLHILL' ,1053,1651,864,63,110,20,6,1.206,22,0.04,150,hv,0,-9,9,1.5,0,0,1,125,TRUE,Ratio
 'Macetown' ,899,1545,605,20,110,10,6,1.206,14,0.07,150,hv,0,-9,9,1.5,0,0,1,125,TRUE,Ratio
 'Macetown' ,898,1545,605,20,110,10,6,1.206,14,0.07,150,hv,0,-9,9,1.5,0,0,1,125,TRUE,Ratio
 'Macetown' ,897,1545,604,20,110,20,6,1.206,14,0.07,150,hv,0,-9,9,1.5,0,0,1,125,TRUE,Ratio
 'Macetown' ,896,1545,604,20,110,20,6,1.206,14,0.07,150,hv,0,-9,9,1.5,0,0,1,125,TRUE,Ratio
 'Tawnaghm' ,736,1444,309,31.5,110,38,6,1.206,14,0.07,150,hv,0,-9,9,1.5,0,0,1,125,TRUE,Ratio
 'Seltanav' ,688,1403,1397,5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'RAHEENLE' ,683,1387,1384,45,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'RAHEEN_G' ,681,1384,136,43.365,20,0.66,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'RATHDRUM' ,678,1381,1382,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'RATHDRUM' ,677,1381,1382,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Lumcloon' ,670,1368,1369,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Lumcloon' ,669,1368,1369,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
      'Moate' to  'Shannagh Beg',668,1366,1367,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BOOLY1WW' ,659,1349,142,41.169834,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'GLENMORE' ,658,1348,1343,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BOOLY2WF' ,656,1348,1336,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'GLENMORE' ,653,1344,1341,30,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BOOLY1WF' ,652,1342,1349,45,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'GLENMORE' ,651,1341,129,33.399,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'LISSYWF_' ,650,1335,1338,14.91822,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Baltrasna' to   'Baltrasna',649,1333,1332,10,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Baltrasna' to  'Painestown',648,1333,1331,10,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'GlantaCo' ,645,1330,84,20,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Scartagl' ,637,1320,1312,37.2225,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Scartagl' ,636,1320,1310,4.23054,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Coolegre' ,633,1318,1311,19.425,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Coolegre' ,632,1318,1309,12.6,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Glentane' ,629,1313,1308,18.84,20,1,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'SHANAGH' ,627,1301,1285,3,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Killin H' ,624,1298,1283,15,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Meenachu' ,622,1296,1281,12.5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Killybeg' ,621,1295,1280,10,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Corkermo' ,618,1292,1284,11.75,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Corkermo' ,614,1288,1292,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'DOWLEY' ,611,1274,1273,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'DOWLEY' ,610,1273,39,2.1,10,2,6,1.206,1.18,0.1873,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
    'Carrick' to     'Carrick',609,1271,1270,5,38,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Barnahely' to  'Leacht Cross',608,1268,1266,5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'AMETSbel' ,604,1260,1246,20,20,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Ederglen' ,597,1252,140,34.545,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'GORTNAHU' ,594,1247,75,37.74087,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Enniskea' ,591,1238,1242,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
    'Kinsale' to    'Kilcawha',590,1235,1231,6,38,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BARRANAF' ,589,1229,104,44.42067,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BARRANAF' ,588,1225,1229,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BARRANAF' ,587,1225,1229,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BARRANAF' ,586,1225,1229,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Bealloug' ,585,1222,1218,5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CLOGHANA' ,577,1208,1204,13.1775,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'DROMADDA' ,576,1207,1203,21,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Glantaunyalk' to  'Glantaunyalk',575,1206,1202,10,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
     'Banoge' to  'Gorey Batter',572,1197,1194,9.45,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Gorey BE' ,571,1197,1194,10,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
     'Banoge' to  'Coolnastud',569,1196,1195,5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BOGERAGH' ,567,1189,1188,20,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Esk' ,566,1188,1182,40,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BOGERAGH' ,565,1187,1186,20,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Killavoy' ,564,1186,1181,18.84,20,1,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'BOGERAGH' ,563,1185,1184,25,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Carrigca' ,562,1184,1180,25,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Garravagh' to   'Garravagh',556,1168,1166,10,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Moneenat' ,553,1161,1147,20,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Moneenat' ,549,1158,1151,5,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Tullynam' ,547,1156,1149,10,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Tullyna' ,546,1145,1146,12.5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Tullyna' ,545,1143,1144,15,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Clahane' ,544,1140,1138,46,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Clahane' ,543,1140,128,15,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
   'Banemore' to    'Banemore',541,1139,1137,35,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Windsor' ,534,1134,1131,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Windsor' ,533,1134,1131,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Raheen_B' ,532,1133,1124,9,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Raheen_B' ,531,1132,1125,19.8,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'LENANAVE' ,530,1131,1128,5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Lenanave' ,529,1131,1123,7.14,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cath_Fal' ,521,1114,1116,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cath_Fal' ,520,1114,1115,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CURRAHEE' ,518,1107,1100,26.7192,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
      'Cahir' to  'Farranlahass',517,1106,1108,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CURRAHEE' ,516,1103,1107,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CURRAHEE' ,515,1103,1107,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Rossavee' ,507,1075,1074,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Rossavee' ,506,1073,1072,5,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'KILBRANI' ,505,1070,1069,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
      'Crane' to  'Avonbeg BES',504,1070,1063,16,38,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
      'Crane' to  'Cherryorchar',503,1070,1062,5,38,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
      'Crane' to  'Macallian So',502,1070,1061,10,38,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Raheenagee' to   'Tomfanrey',499,1067,1064,8.4,38,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Boyle' ,498,1054,1058,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Boyle' ,497,1054,1058,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Castlerea' to   'Castlerea',495,1052,1055,6,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Castlerea' to   'Castlerea',494,1052,1055,6,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
     'Mohill' to      'Mohill',493,1051,1057,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
     'Mohill' to      'Mohill',492,1051,1057,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Kilmeady' ,490,1043,117,6.9,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Milford' ,489,1042,1046,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Graigue' ,488,1040,1035,26,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'TULLOW' ,487,1038,1041,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Shillela' ,486,1038,1037,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cronelea' ,485,1037,1034,2.7,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cronelea' ,484,1037,1033,1.8,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cronelea' ,483,1036,1032,7.5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cronelea' ,482,1036,1031,5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Gortahil' ,481,1035,1030,23.128,20,0.66,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Kingsmou' ,480,1026,1022,28.91,20,0.66,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'statcom ' ,479,1024,1025,6.9,20,2,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Kingsmou' ,478,1023,1021,11.7,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'COOMAGE_' ,475,1015,1012,37.583,20,0.66,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Doolick' ,468,999,133,92.5,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
    'Dundalk' to   'Willville',466,998,992,5,38,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'JENKINST' ,465,995,996,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
   'Drumline' to    'Drumline',463,990,989,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
   'Drumline' to  'Clonloghan',462,990,985,8,38,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
   'Drumline' to    'Firgrove',461,988,986,5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'DROMADA' ,460,984,983,30.4,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'spring38' ,459,980,981,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'spring38' ,458,980,981,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Boolabri' ,455,975,100,27.8325,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Spa Road' ,453,971,976,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'DOON_WF' ,452,969,975,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'DOON_WF' ,451,969,975,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Lawlesstown' to  'Lawlesstown',450,968,972,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Knockalo' ,449,965,964,35.28,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Drybridge' to   'Cluide PV',448,961,940,10,38,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Dunmore' ,446,959,947,1.8,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Dunmore' ,445,959,946,3,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Dunmore' ,444,959,78,2.5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'SLANE' ,443,955,962,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
      'Slane' to       'Slane',442,955,957,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Termonfeckin' to    'Beaulieu',440,953,942,5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Rathdrin' ,439,951,943,4.1895,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Duleek B' ,438,950,956,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Dunleer' ,436,948,963,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Termonfeckin' to  'Termonfeckin',435,939,953,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'COOMATAL' ,433,936,914,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Kilveenoge' to  'KILVEENOGE',432,935,921,31.6,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'DUNMANWA' ,429,932,938,10,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'SKIBEREE' ,428,929,930,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'COOMATAL' ,427,928,934,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'MilaneHi' ,425,926,924,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'MilaneHi' ,424,924,919,7.2,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Ballinee' ,423,923,912,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Coomatal' ,422,922,917,6.4,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Coomatal' ,421,922,916,3.2,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'DUNMANWA' ,420,913,935,31.5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Lumcloon' ,416,909,905,5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
     'Dallow' to    'Meenwaun',415,909,904,12.5,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
   'Meenwaun' to    'Meenwaun',411,903,899,15,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Mace_Upp' ,406,890,884,2.7,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
     'Dalton' to  'Carrowbeg BE',404,889,882,12.6,38,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Magheram' ,403,888,883,45.42264,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Cloontoo' ,402,888,881,15.36354,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Macetown' ,401,886,888,45,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
   'Dunfirth' to    'Hortland',400,879,877,5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
   'Dunfirth' to   'Ovidstown',399,879,876,5,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'CORROFIN' ,396,871,869,3,20,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'ENNIS_NR' ,395,870,872,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'ENNIS_NR' ,394,870,872,5,38,10,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Slieveca' ,393,867,868,57,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Slieveca' ,392,865,866,31.6,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'KILLHILL' ,391,864,131,69.58125,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'MountLuc' ,390,863,132,95.2,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Bullstown' to   'Bullstown',389,858,853,8.841,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Bullstown' to   'Bullstown',388,858,853,8.841,20,0.4,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Ashbourne' to   'Bullstown',387,854,858,10,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
  'Ashbourne' to   'Bullstown',386,854,858,15,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
       'Glen' to  'Glen Solar',384,849,848,45,33,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Garvagh' ,383,845,835,23.1,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
    'Garvagh' to  'Derrysallagh',382,844,837,40,38,20,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
 'Garvagh' ,381,843,836,27.3,20,0.69,6,1.206,1.65,0.2619,150,hv,0,-2,2,2.5,0,0,1,125,TRUE,Ratio
