DateTime,Season,IE Demand,IE Demand factor of Peak,IE Demand factor of Winter Peak,Wind CF,IE Wind Availability,IE Wind Generation,Solar CF,IE Solar Availability,IE Solar Generation,IE Hydro,EWIC I/C,Interconnector cf,   'EASTWEST',  'Greenlink',Celtic,IE Wind Penetration,IE Solar Penetration,,non wind/solar/int compared to demand,AI Oversupply,AI Oversupply Percentage,SNSP,
24/08/2023 00:00,summer,,,0.564975081,0.235,,,0,,,,,,,,,,,,,,,,5639
24/08/2023 01:00,summer,,,0.5409036,0.183,,,0,,,,,,,,,,,,,,,,5640
24/08/2023 02:00,summer,,,0.524618266,0.181,,,0,,,,,,,,,,,,,,,,5641
24/08/2023 03:00,summer,,,0.51680441,0.283,,,0,,,,,,,,,,,,,,,,5642
24/08/2023 04:00,summer,,,0.509470838,0.246,,,0,,,,,,,,,,,,,,,,5643
24/08/2023 05:00,summer,,,0.519203984,0.34,,,0,,,,,,,,,,,,,,,,5644
24/08/2023 06:00,summer,,,0.55188918,0.5,,,0,,,,,,,,,,,,,,,,5645
24/08/2023 07:00,summer,,,0.61705268,0.41,,,0.003,,,,,,,,,,,,,,,,5646
24/08/2023 08:00,summer,,,0.693297817,0.201,,,0.042,,,,,,,,,,,,,,,,5647
24/08/2023 09:00,summer,,,0.73377655,0.286,,,0.222,,,,,,,,,,,,,,,,5648
24/08/2023 10:00,summer,,,0.729817898,0.445,,,0.511,,,,,,,,,,,,,,,,5649
24/08/2023 11:00,summer,,,0.72408589,0.42,,,0.601,,,,,,,,,,,,,,,,5650
24/08/2023 12:00,summer,,,0.718560773,0.543,,,0.627,,,,,,,,,,,,,,,,5651
24/08/2023 13:00,summer,,,0.729995234,0.53,,,0.634,,,,,,,,,,,,,,,,5652
24/08/2023 14:00,summer,,,0.706548123,0.699,,,0.588,,,,,,,,,,,,,,,,5653
24/08/2023 15:00,summer,,,0.707678638,0.713,,,0.479,,,,,,,,,,,,,,,,5654
24/08/2023 16:00,summer,,,0.715610718,0.618,,,0.399,,,,,,,,,,,,,,,,5655
24/08/2023 17:00,summer,,,0.726263794,0.7,,,0.279,,,,,,,,,,,,,,,,5656
24/08/2023 18:00,summer,,,0.731522908,0.613,,,0.158,,,,,,,,,,,,,,,,5657
24/08/2023 19:00,summer,,,0.716168587,0.566,,,0.065,,,,,,,,,,,,,,,,5658
24/08/2023 20:00,summer,,,0.699325385,0.281,,,0,,,,,,,,,,,,,,,,5659
24/08/2023 21:00,summer,,,0.713030114,0.166,,,0,,,,,,,,,,,,,,,,5660
24/08/2023 22:00,summer,,,0.666137738,0.047,,,0,,,,,,,,,,,,,,,,5661
24/08/2023 23:00,summer,,,0.610273282,0.017,,,0,,,,,,,,,,,,,,,,5662
25/08/2023 00:00,summer,,,0.564441226,0.003,,,0,,,,,,,,,,,,,,,,5663
25/08/2023 01:00,summer,,,0.541681291,0.002,,,0,,,,,,,,,,,,,,,,5664
25/08/2023 02:00,summer,,,0.531949991,0.001,,,0,,,,,,,,,,,,,,,,5665
25/08/2023 03:00,summer,,,0.521174997,0,,,0,,,,,,,,,,,,,,,,5666
25/08/2023 04:00,summer,,,0.512984302,0,,,0,,,,,,,,,,,,,,,,5667
25/08/2023 05:00,summer,,,0.522423736,0,,,0,,,,,,,,,,,,,,,,5668
25/08/2023 06:00,summer,,,0.555740691,0,,,0,,,,,,,,,,,,,,,,5669
25/08/2023 07:00,summer,,,0.620362947,0.008,,,0.013,,,,,,,,,,,,,,,,5670
25/08/2023 08:00,summer,,,0.696639487,0,,,0.179,,,,,,,,,,,,,,,,5671
25/08/2023 09:00,summer,,,0.735542518,0,,,0.481,,,,,,,,,,,,,,,,5672
25/08/2023 10:00,summer,,,0.732670048,0.001,,,0.736,,,,,,,,,,,,,,,,5673
25/08/2023 11:00,summer,,,0.730909622,0.008,,,0.815,,,,,,,,,,,,,,,,5674
25/08/2023 12:00,summer,,,0.72536049,0.015,,,0.814,,,,,,,,,,,,,,,,5675
25/08/2023 13:00,summer,,,0.719068766,0.018,,,0.756,,,,,,,,,,,,,,,,5676
25/08/2023 14:00,summer,,,0.703618388,0.051,,,0.739,,,,,,,,,,,,,,,,5677
25/08/2023 15:00,summer,,,0.693465916,0.122,,,0.724,,,,,,,,,,,,,,,,5678
25/08/2023 16:00,summer,,,0.705439774,0.089,,,0.615,,,,,,,,,,,,,,,,5679
25/08/2023 17:00,summer,,,0.716035585,0.116,,,0.428,,,,,,,,,,,,,,,,5680
25/08/2023 18:00,summer,,,0.726228697,0.169,,,0.213,,,,,,,,,,,,,,,,5681
25/08/2023 19:00,summer,,,0.705343717,0.24,,,0.038,,,,,,,,,,,,,,,,5682
25/08/2023 20:00,summer,,,0.683958134,0.285,,,0,,,,,,,,,,,,,,,,5683
25/08/2023 21:00,summer,,,0.687491918,0.233,,,0,,,,,,,,,,,,,,,,5684
25/08/2023 22:00,summer,,,0.641428957,0.215,,,0,,,,,,,,,,,,,,,,5685
25/08/2023 23:00,summer,,,0.597826529,0.297,,,0,,,,,,,,,,,,,,,,5686
26/08/2023 00:00,summer,,,0.566052026,0.411,,,0,,,,,,,,,,,,,,,,5687
26/08/2023 01:00,summer,,,0.53429969,0.641,,,0,,,,,,,,,,,,,,,,5688
26/08/2023 02:00,summer,,,0.519409029,0.908,,,0,,,,,,,,,,,,,,,,5689
26/08/2023 03:00,summer,,,0.503760996,0.996,,,0,,,,,,,,,,,,,,,,5690
26/08/2023 04:00,summer,,,0.499408881,0.999,,,0,,,,,,,,,,,,,,,,5691
26/08/2023 05:00,summer,,,0.502521493,0.915,,,0,,,,,,,,,,,,,,,,5692
26/08/2023 06:00,summer,,,0.521692226,0.464,,,0,,,,,,,,,,,,,,,,5693
26/08/2023 07:00,summer,,,0.541845696,0.611,,,0.001,,,,,,,,,,,,,,,,5694
26/08/2023 08:00,summer,,,0.594732389,0.683,,,0.035,,,,,,,,,,,,,,,,5695
26/08/2023 09:00,summer,,,0.645736738,0.511,,,0.072,,,,,,,,,,,,,,,,5696
26/08/2023 10:00,summer,,,0.664938875,0.33,,,0.117,,,,,,,,,,,,,,,,5697
26/08/2023 11:00,summer,,,0.664628537,0.24,,,0.162,,,,,,,,,,,,,,,,5698
26/08/2023 12:00,summer,,,0.662751734,0.756,,,0.166,,,,,,,,,,,,,,,,5699
26/08/2023 13:00,summer,,,0.656823917,0.999,,,0.207,,,,,,,,,,,,,,,,5700
26/08/2023 14:00,summer,,,0.644796489,0.999,,,0.156,,,,,,,,,,,,,,,,5701
26/08/2023 15:00,summer,,,0.641438193,0.999,,,0.12,,,,,,,,,,,,,,,,5702
26/08/2023 16:00,summer,,,0.648007005,0.999,,,0.093,,,,,,,,,,,,,,,,5703
26/08/2023 17:00,summer,,,0.66712971,0.999,,,0.062,,,,,,,,,,,,,,,,5704
26/08/2023 18:00,summer,,,0.683370709,0.999,,,0.033,,,,,,,,,,,,,,,,5705
26/08/2023 19:00,summer,,,0.665821859,0.999,,,0.015,,,,,,,,,,,,,,,,5706
26/08/2023 20:00,summer,,,0.64427187,0.999,,,0,,,,,,,,,,,,,,,,5707
26/08/2023 21:00,summer,,,0.641585973,0.862,,,0,,,,,,,,,,,,,,,,5708
26/08/2023 22:00,summer,,,0.602453883,0.953,,,0,,,,,,,,,,,,,,,,5709
26/08/2023 23:00,summer,,,0.565680729,0.99,,,0,,,,,,,,,,,,,,,,5710
27/08/2023 00:00,summer,,,0.540209035,0.628,,,0,,,,,,,,,,,,,,,,5711
27/08/2023 01:00,summer,,,0.517412154,0.657,,,0,,,,,,,,,,,,,,,,5712
27/08/2023 02:00,summer,,,0.503118154,0.236,,,0,,,,,,,,,,,,,,,,5713
27/08/2023 03:00,summer,,,0.487704721,0.237,,,0,,,,,,,,,,,,,,,,5714
27/08/2023 04:00,summer,,,0.483038574,0.229,,,0,,,,,,,,,,,,,,,,5715
27/08/2023 05:00,summer,,,0.482670972,0.195,,,0,,,,,,,,,,,,,,,,5716
27/08/2023 06:00,summer,,,0.495930514,0.202,,,0,,,,,,,,,,,,,,,,5717
27/08/2023 07:00,summer,,,0.514249667,0.166,,,0.006,,,,,,,,,,,,,,,,5718
27/08/2023 08:00,summer,,,0.55525117,0.176,,,0.14,,,,,,,,,,,,,,,,5719
27/08/2023 09:00,summer,,,0.599897293,0.182,,,0.344,,,,,,,,,,,,,,,,5720
27/08/2023 10:00,summer,,,0.635922312,0.137,,,0.523,,,,,,,,,,,,,,,,5721
27/08/2023 11:00,summer,,,0.652811695,0.172,,,0.64,,,,,,,,,,,,,,,,5722
27/08/2023 12:00,summer,,,0.660850916,0.237,,,0.645,,,,,,,,,,,,,,,,5723
27/08/2023 13:00,summer,,,0.666376033,0.341,,,0.562,,,,,,,,,,,,,,,,5724
27/08/2023 14:00,summer,,,0.649222494,0.378,,,0.589,,,,,,,,,,,,,,,,5725
27/08/2023 15:00,summer,,,0.631540641,0.255,,,0.564,,,,,,,,,,,,,,,,5726
27/08/2023 16:00,summer,,,0.629588101,0.17,,,0.449,,,,,,,,,,,,,,,,5727
27/08/2023 17:00,summer,,,0.65094967,0.226,,,0.306,,,,,,,,,,,,,,,,5728
27/08/2023 18:00,summer,,,0.666130349,0.171,,,0.162,,,,,,,,,,,,,,,,5729
27/08/2023 19:00,summer,,,0.659605871,0.089,,,0.038,,,,,,,,,,,,,,,,5730
27/08/2023 20:00,summer,,,0.646024908,0.058,,,0,,,,,,,,,,,,,,,,5731
27/08/2023 21:00,summer,,,0.650031588,0.01,,,0,,,,,,,,,,,,,,,,5732
27/08/2023 22:00,summer,,,0.60585836,0.013,,,0,,,,,,,,,,,,,,,,5733
27/08/2023 23:00,summer,,,0.560251669,0.01,,,0,,,,,,,,,,,,,,,,5734
28/08/2023 00:00,summer,,,0.525654572,0,,,0,,,,,,,,,,,,,,,,5735
28/08/2023 01:00,summer,,,0.503478367,0.001,,,0,,,,,,,,,,,,,,,,5736
28/08/2023 02:00,summer,,,0.493643622,0,,,0,,,,,,,,,,,,,,,,5737
28/08/2023 03:00,summer,,,0.488430689,0.013,,,0,,,,,,,,,,,,,,,,5738
28/08/2023 04:00,summer,,,0.484170937,0.037,,,0,,,,,,,,,,,,,,,,5739
28/08/2023 05:00,summer,,,0.495507494,0.049,,,0,,,,,,,,,,,,,,,,5740
28/08/2023 06:00,summer,,,0.532446901,0.038,,,0,,,,,,,,,,,,,,,,5741
28/08/2023 07:00,summer,,,0.604576371,0.064,,,0.002,,,,,,,,,,,,,,,,5742
28/08/2023 08:00,summer,,,0.681599199,0.048,,,0.026,,,,,,,,,,,,,,,,5743
28/08/2023 09:00,summer,,,0.728196015,0.037,,,0.081,,,,,,,,,,,,,,,,5744
28/08/2023 10:00,summer,,,0.735278362,0.019,,,0.136,,,,,,,,,,,,,,,,5745
28/08/2023 11:00,summer,,,0.736322057,0.022,,,0.187,,,,,,,,,,,,,,,,5746
28/08/2023 12:00,summer,,,0.735586852,0.016,,,0.212,,,,,,,,,,,,,,,,5747
28/08/2023 13:00,summer,,,0.74147403,0.015,,,0.111,,,,,,,,,,,,,,,,5748
28/08/2023 14:00,summer,,,0.735184152,0.05,,,0.107,,,,,,,,,,,,,,,,5749
28/08/2023 15:00,summer,,,0.731293849,0.08,,,0.096,,,,,,,,,,,,,,,,5750
28/08/2023 16:00,summer,,,0.741562697,0.059,,,0.083,,,,,,,,,,,,,,,,5751
28/08/2023 17:00,summer,,,0.761442774,0.05,,,0.061,,,,,,,,,,,,,,,,5752
28/08/2023 18:00,summer,,,0.765174214,0.066,,,0.032,,,,,,,,,,,,,,,,5753
28/08/2023 19:00,summer,,,0.739113247,0.089,,,0.018,,,,,,,,,,,,,,,,5754
28/08/2023 20:00,summer,,,0.722966458,0.052,,,0,,,,,,,,,,,,,,,,5755
28/08/2023 21:00,summer,,,0.728495269,0.077,,,0,,,,,,,,,,,,,,,,5756
28/08/2023 22:00,summer,,,0.664986903,0.074,,,0,,,,,,,,,,,,,,,,5757
28/08/2023 23:00,summer,,,0.602753138,0.085,,,0,,,,,,,,,,,,,,,,5758
29/08/2023 00:00,summer,,,0.562732522,0.09,,,0,,,,,,,,,,,,,,,,5759
29/08/2023 01:00,summer,,,0.537218341,0.109,,,0,,,,,,,,,,,,,,,,5760
29/08/2023 02:00,summer,,,0.521973008,0.128,,,0,,,,,,,,,,,,,,,,5761
29/08/2023 03:00,summer,,,0.515393113,0.194,,,0,,,,,,,,,,,,,,,,5762
29/08/2023 04:00,summer,,,0.510667854,0.233,,,0,,,,,,,,,,,,,,,,5763
29/08/2023 05:00,summer,,,0.51658274,0.26,,,0,,,,,,,,,,,,,,,,5764
29/08/2023 06:00,summer,,,0.555851526,0.226,,,0,,,,,,,,,,,,,,,,5765
29/08/2023 07:00,summer,,,0.62748778,0.324,,,0.001,,,,,,,,,,,,,,,,5766
29/08/2023 08:00,summer,,,0.702079631,0.342,,,0.026,,,,,,,,,,,,,,,,5767
29/08/2023 09:00,summer,,,0.735344863,0.467,,,0.074,,,,,,,,,,,,,,,,5768
29/08/2023 10:00,summer,,,0.734441559,0.581,,,0.155,,,,,,,,,,,,,,,,5769
29/08/2023 11:00,summer,,,0.733451434,0.71,,,0.275,,,,,,,,,,,,,,,,5770
29/08/2023 12:00,summer,,,0.72411914,0.705,,,0.41,,,,,,,,,,,,,,,,5771
29/08/2023 13:00,summer,,,0.72510557,0.595,,,0.598,,,,,,,,,,,,,,,,5772
29/08/2023 14:00,summer,,,0.714916153,0.484,,,0.608,,,,,,,,,,,,,,,,5773
29/08/2023 15:00,summer,,,0.712019669,0.558,,,0.546,,,,,,,,,,,,,,,,5774
29/08/2023 16:00,summer,,,0.723834664,0.561,,,0.473,,,,,,,,,,,,,,,,5775
29/08/2023 17:00,summer,,,0.748789129,0.266,,,0.328,,,,,,,,,,,,,,,,5776
29/08/2023 18:00,summer,,,0.756331441,0.172,,,0.169,,,,,,,,,,,,,,,,5777
29/08/2023 19:00,summer,,,0.732657118,0.204,,,0.033,,,,,,,,,,,,,,,,5778
29/08/2023 20:00,summer,,,0.719541661,0.586,,,0,,,,,,,,,,,,,,,,5779
29/08/2023 21:00,summer,,,0.727872747,0.497,,,0,,,,,,,,,,,,,,,,5780
29/08/2023 22:00,summer,,,0.661303492,0.504,,,0,,,,,,,,,,,,,,,,5781
29/08/2023 23:00,summer,,,0.60271804,0.44,,,0,,,,,,,,,,,,,,,,5782
30/08/2023 00:00,summer,,,0.558417352,0.462,,,0,,,,,,,,,,,,,,,,5783
30/08/2023 01:00,summer,,,0.535768252,0.367,,,0,,,,,,,,,,,,,,,,5784
30/08/2023 02:00,summer,,,0.524503737,0.36,,,0,,,,,,,,,,,,,,,,5785
30/08/2023 03:00,summer,,,0.510675243,0.382,,,0,,,,,,,,,,,,,,,,5786
30/08/2023 04:00,summer,,,0.508236876,0.286,,,0,,,,,,,,,,,,,,,,5787
30/08/2023 05:00,summer,,,0.517620893,0.369,,,0,,,,,,,,,,,,,,,,5788
30/08/2023 06:00,summer,,,0.558570674,0.383,,,0,,,,,,,,,,,,,,,,5789
30/08/2023 07:00,summer,,,0.642478193,0.472,,,0.002,,,,,,,,,,,,,,,,5790
30/08/2023 08:00,summer,,,0.717489369,0.141,,,0.174,,,,,,,,,,,,,,,,5791
30/08/2023 09:00,summer,,,0.736017261,0.287,,,0.466,,,,,,,,,,,,,,,,5792
30/08/2023 10:00,summer,,,0.735610866,0.449,,,0.74,,,,,,,,,,,,,,,,5793
30/08/2023 11:00,summer,,,0.738967315,0.3,,,0.848,,,,,,,,,,,,,,,,5794
30/08/2023 12:00,summer,,,0.738222874,0.215,,,0.826,,,,,,,,,,,,,,,,5795
30/08/2023 13:00,summer,,,0.741732644,0.323,,,0.617,,,,,,,,,,,,,,,,5796
30/08/2023 14:00,summer,,,0.732860315,0.378,,,0.584,,,,,,,,,,,,,,,,5797
30/08/2023 15:00,summer,,,0.733676798,0.318,,,0.603,,,,,,,,,,,,,,,,5798
30/08/2023 16:00,summer,,,0.74244014,0.287,,,0.458,,,,,,,,,,,,,,,,5799
30/08/2023 17:00,summer,,,0.7661902,0.356,,,0.288,,,,,,,,,,,,,,,,5800
30/08/2023 18:00,summer,,,0.770496134,0.328,,,0.168,,,,,,,,,,,,,,,,5801
30/08/2023 19:00,summer,,,0.746210372,0.115,,,0.036,,,,,,,,,,,,,,,,5802
30/08/2023 20:00,summer,,,0.734596727,0.188,,,0,,,,,,,,,,,,,,,,5803
30/08/2023 21:00,summer,,,0.734197722,0.18,,,0,,,,,,,,,,,,,,,,5804
30/08/2023 22:00,summer,,,0.669863636,0.243,,,0,,,,,,,,,,,,,,,,5805
30/08/2023 23:00,summer,,,0.601025961,0.177,,,0,,,,,,,,,,,,,,,,5806
31/08/2023 00:00,summer,,,0.554109571,0.182,,,0,,,,,,,,,,,,,,,,5807
31/08/2023 01:00,summer,,,0.525288817,0.134,,,0,,,,,,,,,,,,,,,,5808
31/08/2023 02:00,summer,,,0.511803911,0.227,,,0,,,,,,,,,,,,,,,,5809
31/08/2023 03:00,summer,,,0.503655703,0.341,,,0,,,,,,,,,,,,,,,,5810
31/08/2023 04:00,summer,,,0.498023445,0.304,,,0,,,,,,,,,,,,,,,,5811
31/08/2023 05:00,summer,,,0.513743521,0.338,,,0,,,,,,,,,,,,,,,,5812
31/08/2023 06:00,summer,,,0.561116181,0.226,,,0,,,,,,,,,,,,,,,,5813
31/08/2023 07:00,summer,,,0.649743417,0.189,,,0.001,,,,,,,,,,,,,,,,5814
31/08/2023 08:00,summer,,,0.723169655,0.066,,,0.18,,,,,,,,,,,,,,,,5815
31/08/2023 09:00,summer,,,0.74013847,0.021,,,0.501,,,,,,,,,,,,,,,,5816
31/08/2023 10:00,summer,,,0.742554669,0.011,,,0.829,,,,,,,,,,,,,,,,5817
31/08/2023 11:00,summer,,,0.746897548,0.004,,,0.907,,,,,,,,,,,,,,,,5818
31/08/2023 12:00,summer,,,0.750386998,0.002,,,0.896,,,,,,,,,,,,,,,,5819
31/08/2023 13:00,summer,,,0.75035929,0.001,,,0.839,,,,,,,,,,,,,,,,5820
31/08/2023 14:00,summer,,,0.731663299,0.001,,,0.647,,,,,,,,,,,,,,,,5821
31/08/2023 15:00,summer,,,0.735518504,0.001,,,0.554,,,,,,,,,,,,,,,,5822
31/08/2023 16:00,summer,,,0.740175415,0.001,,,0.465,,,,,,,,,,,,,,,,5823
31/08/2023 17:00,summer,,,0.762120714,0,,,0.301,,,,,,,,,,,,,,,,5824
31/08/2023 18:00,summer,,,0.76465329,0,,,0.186,,,,,,,,,,,,,,,,5825
31/08/2023 19:00,summer,,,0.74902373,0,,,0.036,,,,,,,,,,,,,,,,5826
31/08/2023 20:00,summer,,,0.738191471,0.004,,,0,,,,,,,,,,,,,,,,5827
31/08/2023 21:00,summer,,,0.747303942,0.326,,,0,,,,,,,,,,,,,,,,5828
31/08/2023 22:00,summer,,,0.684305416,0.314,,,0,,,,,,,,,,,,,,,,5829
31/08/2023 23:00,summer,,,0.621445434,0.141,,,0,,,,,,,,,,,,,,,,5830
01/09/2023 00:00,summer,,,0.576365208,0.099,,,0,,,,,,,,,,,,,,,,5831
01/09/2023 01:00,summer,,,0.553272768,0.108,,,0,,,,,,,,,,,,,,,,5832
01/09/2023 02:00,summer,,,0.540670846,0.072,,,0,,,,,,,,,,,,,,,,5833
01/09/2023 03:00,summer,,,0.530063952,0.188,,,0,,,,,,,,,,,,,,,,5834
01/09/2023 04:00,summer,,,0.523892298,0.353,,,0,,,,,,,,,,,,,,,,5835
01/09/2023 05:00,summer,,,0.533483207,0.335,,,0,,,,,,,,,,,,,,,,5836
01/09/2023 06:00,summer,,,0.574277819,0.353,,,0,,,,,,,,,,,,,,,,5837
01/09/2023 07:00,summer,,,0.655726652,0.241,,,0,,,,,,,,,,,,,,,,5838
01/09/2023 08:00,summer,,,0.732817828,0.127,,,0.162,,,,,,,,,,,,,,,,5839
01/09/2023 09:00,summer,,,0.750531084,0.074,,,0.469,,,,,,,,,,,,,,,,5840
01/09/2023 10:00,summer,,,0.745986855,0.156,,,0.789,,,,,,,,,,,,,,,,5841
01/09/2023 11:00,summer,,,0.741080566,0.221,,,0.875,,,,,,,,,,,,,,,,5842
01/09/2023 12:00,summer,,,0.737546782,0.149,,,0.891,,,,,,,,,,,,,,,,5843
01/09/2023 13:00,summer,,,0.739410654,0.188,,,0.854,,,,,,,,,,,,,,,,5844
01/09/2023 14:00,summer,,,0.724684398,0.259,,,0.79,,,,,,,,,,,,,,,,5845
01/09/2023 15:00,summer,,,0.723238003,0.221,,,0.657,,,,,,,,,,,,,,,,5846
01/09/2023 16:00,summer,,,0.726734842,0.133,,,0.426,,,,,,,,,,,,,,,,5847
01/09/2023 17:00,summer,,,0.742270193,0.182,,,0.222,,,,,,,,,,,,,,,,5848
01/09/2023 18:00,summer,,,0.743145788,0.331,,,0.116,,,,,,,,,,,,,,,,5849
01/09/2023 19:00,summer,,,0.72316596,0.321,,,0.044,,,,,,,,,,,,,,,,5850
01/09/2023 20:00,summer,,,0.703546346,0.267,,,0,,,,,,,,,,,,,,,,5851
01/09/2023 21:00,summer,,,0.710835584,0.347,,,0,,,,,,,,,,,,,,,,5852
01/09/2023 22:00,summer,,,0.656347327,0.264,,,0,,,,,,,,,,,,,,,,5853
01/09/2023 23:00,summer,,,0.606944542,0.221,,,0,,,,,,,,,,,,,,,,5854
02/09/2023 00:00,summer,,,0.570792063,0.193,,,0,,,,,,,,,,,,,,,,5855
02/09/2023 01:00,summer,,,0.547703317,0.172,,,0,,,,,,,,,,,,,,,,5856
02/09/2023 02:00,summer,,,0.533560791,0.228,,,0,,,,,,,,,,,,,,,,5857
02/09/2023 03:00,summer,,,0.519357306,0.271,,,0,,,,,,,,,,,,,,,,5858
02/09/2023 04:00,summer,,,0.513409169,0.232,,,0,,,,,,,,,,,,,,,,5859
02/09/2023 05:00,summer,,,0.51522686,0.212,,,0,,,,,,,,,,,,,,,,5860
02/09/2023 06:00,summer,,,0.531386581,0.314,,,0,,,,,,,,,,,,,,,,5861
02/09/2023 07:00,summer,,,0.556003,0.252,,,0,,,,,,,,,,,,,,,,5862
02/09/2023 08:00,summer,,,0.614738079,0.217,,,0.09,,,,,,,,,,,,,,,,5863
02/09/2023 09:00,summer,,,0.666933902,0.186,,,0.297,,,,,,,,,,,,,,,,5864
02/09/2023 10:00,summer,,,0.688603961,0.165,,,0.421,,,,,,,,,,,,,,,,5865
02/09/2023 11:00,summer,,,0.688893979,0.185,,,0.45,,,,,,,,,,,,,,,,5866
02/09/2023 12:00,summer,,,0.686372486,0.406,,,0.486,,,,,,,,,,,,,,,,5867
02/09/2023 13:00,summer,,,0.675516213,0.513,,,0.493,,,,,,,,,,,,,,,,5868
02/09/2023 14:00,summer,,,0.656127504,0.532,,,0.518,,,,,,,,,,,,,,,,5869
02/09/2023 15:00,summer,,,0.646462706,0.669,,,0.457,,,,,,,,,,,,,,,,5870
02/09/2023 16:00,summer,,,0.647777946,0.58,,,0.369,,,,,,,,,,,,,,,,5871
02/09/2023 17:00,summer,,,0.668725732,0.426,,,0.258,,,,,,,,,,,,,,,,5872
02/09/2023 18:00,summer,,,0.686767797,0.432,,,0.122,,,,,,,,,,,,,,,,5873
02/09/2023 19:00,summer,,,0.67773291,0.301,,,0.049,,,,,,,,,,,,,,,,5874
02/09/2023 20:00,summer,,,0.665081113,0.309,,,0,,,,,,,,,,,,,,,,5875
02/09/2023 21:00,summer,,,0.666170989,0.269,,,0,,,,,,,,,,,,,,,,5876
02/09/2023 22:00,summer,,,0.619245362,0.244,,,0,,,,,,,,,,,,,,,,5877
02/09/2023 23:00,summer,,,0.576969258,0.39,,,0,,,,,,,,,,,,,,,,5878
03/09/2023 00:00,summer,,,0.544562997,0.65,,,0,,,,,,,,,,,,,,,,5879
03/09/2023 01:00,summer,,,0.52319958,0.881,,,0,,,,,,,,,,,,,,,,5880
03/09/2023 02:00,summer,,,0.507128528,0.943,,,0,,,,,,,,,,,,,,,,5881
03/09/2023 03:00,summer,,,0.497870124,0.605,,,0,,,,,,,,,,,,,,,,5882
03/09/2023 04:00,summer,,,0.492640566,0.638,,,0,,,,,,,,,,,,,,,,5883
03/09/2023 05:00,summer,,,0.498876874,0.46,,,0,,,,,,,,,,,,,,,,5884
03/09/2023 06:00,summer,,,0.509136486,0.659,,,0,,,,,,,,,,,,,,,,5885
03/09/2023 07:00,summer,,,0.519867146,0.583,,,0,,,,,,,,,,,,,,,,5886
03/09/2023 08:00,summer,,,0.561611243,0.493,,,0.02,,,,,,,,,,,,,,,,5887
03/09/2023 09:00,summer,,,0.610725857,0.682,,,0.054,,,,,,,,,,,,,,,,5888
03/09/2023 10:00,summer,,,0.641870449,0.672,,,0.09,,,,,,,,,,,,,,,,5889
03/09/2023 11:00,summer,,,0.654431731,0.754,,,0.154,,,,,,,,,,,,,,,,5890
03/09/2023 12:00,summer,,,0.657488926,0.856,,,0.227,,,,,,,,,,,,,,,,5891
03/09/2023 13:00,summer,,,0.656269742,0.737,,,0.288,,,,,,,,,,,,,,,,5892
03/09/2023 14:00,summer,,,0.640610626,0.598,,,0.304,,,,,,,,,,,,,,,,5893
03/09/2023 15:00,summer,,,0.624473073,0.647,,,0.298,,,,,,,,,,,,,,,,5894
03/09/2023 16:00,summer,,,0.627218082,0.469,,,0.261,,,,,,,,,,,,,,,,5895
03/09/2023 17:00,summer,,,0.64974157,0.368,,,0.172,,,,,,,,,,,,,,,,5896
03/09/2023 18:00,summer,,,0.669137668,0.279,,,0.069,,,,,,,,,,,,,,,,5897
03/09/2023 19:00,summer,,,0.675063638,0.165,,,0.013,,,,,,,,,,,,,,,,5898
03/09/2023 20:00,summer,,,0.672965165,0.411,,,0,,,,,,,,,,,,,,,,5899
03/09/2023 21:00,summer,,,0.684785701,0.847,,,0,,,,,,,,,,,,,,,,5900
03/09/2023 22:00,summer,,,0.622413392,0.698,,,0,,,,,,,,,,,,,,,,5901
03/09/2023 23:00,summer,,,0.568715757,0.368,,,0,,,,,,,,,,,,,,,,5902
04/09/2023 00:00,summer,,,0.534691306,0.237,,,0,,,,,,,,,,,,,,,,5903
04/09/2023 01:00,summer,,,0.511456628,0.442,,,0,,,,,,,,,,,,,,,,5904
04/09/2023 02:00,summer,,,0.502019041,0.469,,,0,,,,,,,,,,,,,,,,5905
04/09/2023 03:00,summer,,,0.49570515,0.259,,,0,,,,,,,,,,,,,,,,5906
04/09/2023 04:00,summer,,,0.489760708,0.251,,,0,,,,,,,,,,,,,,,,5907
04/09/2023 05:00,summer,,,0.501996874,0.339,,,0,,,,,,,,,,,,,,,,5908
04/09/2023 06:00,summer,,,0.544295146,0.251,,,0,,,,,,,,,,,,,,,,5909
04/09/2023 07:00,summer,,,0.628830729,0.386,,,0,,,,,,,,,,,,,,,,5910
04/09/2023 08:00,summer,,,0.706354162,0.265,,,0.06,,,,,,,,,,,,,,,,5911
04/09/2023 09:00,summer,,,0.722386422,0.324,,,0.229,,,,,,,,,,,,,,,,5912
04/09/2023 10:00,summer,,,0.729982303,0.316,,,0.471,,,,,,,,,,,,,,,,5913
04/09/2023 11:00,summer,,,0.731255057,0.434,,,0.561,,,,,,,,,,,,,,,,5914
04/09/2023 12:00,summer,,,0.726910331,0.57,,,0.569,,,,,,,,,,,,,,,,5915
04/09/2023 13:00,summer,,,0.733758077,0.376,,,0.626,,,,,,,,,,,,,,,,5916
04/09/2023 14:00,summer,,,0.726261947,0.302,,,0.606,,,,,,,,,,,,,,,,5917
04/09/2023 15:00,summer,,,0.729417046,0.659,,,0.571,,,,,,,,,,,,,,,,5918
04/09/2023 16:00,summer,,,0.743060815,0.541,,,0.439,,,,,,,,,,,,,,,,5919
